x_s,y_s,x_a,y_a,dx,dy,direction
307,368,168,368,139,0,6
304,368,168,368,136,0,6
301,368,168,368,133,0,6
298,368,168,368,130,0,6
295,368,168,368,127,0,6
292,368,168,368,124,0,6
289,368,168,368,121,0,6
286,368,168,368,118,0,6
283,368,168,368,115,0,6
280,368,168,368,112,0,6
277,368,168,368,109,0,6
274,368,168,368,106,0,6
271,368,168,368,103,0,6
268,368,168,368,100,0,6
265,368,168,368,97,0,6
262,368,168,368,94,0,6
259,368,168,368,91,0,6
256,368,168,368,88,0,6
253,368,168,368,85,0,6
250,368,168,368,82,0,6
247,368,168,368,79,0,6
244,368,168,368,76,0,6
241,368,168,368,73,0,6
238,368,168,368,70,0,6
235,368,168,368,67,0,6
232,368,168,368,64,0,6
229,368,168,368,61,0,6
226,368,168,368,58,0,6
223,368,168,368,55,0,6
220,368,168,368,52,0,6
217,368,168,368,49,0,6
214,368,168,368,46,0,6
211,368,168,368,43,0,6
208,368,168,368,40,0,6
205,368,168,368,37,0,6
202,368,168,368,34,0,6
199,368,296,232,-97,136,3
202,365,296,232,-94,133,3
205,362,296,232,-91,130,3
208,359,296,232,-88,127,3
211,356,296,232,-85,124,3
214,353,296,232,-82,121,3
217,350,296,232,-79,118,3
220,347,296,232,-76,115,3
223,344,296,232,-73,112,3
226,341,296,232,-70,109,3
229,338,296,232,-67,106,3
232,335,296,232,-64,103,3
235,332,296,232,-61,100,3
238,329,296,232,-58,97,3
241,326,296,232,-55,94,3
244,323,296,232,-52,91,3
247,320,296,232,-49,88,3
250,317,296,232,-46,85,3
253,314,296,232,-43,82,3
256,311,296,232,-40,79,3
259,308,296,232,-37,76,3
262,305,296,232,-34,73,3
265,302,296,232,-31,70,3
268,299,296,232,-28,67,3
271,296,296,232,-25,64,3
274,293,296,232,-22,61,3
277,290,296,232,-19,58,3
280,287,296,232,-16,55,3
283,284,296,232,-13,52,3
286,281,296,232,-10,49,3
289,278,296,232,-7,46,3
292,275,296,232,-4,43,3
295,272,296,232,-1,40,3
298,269,296,232,2,37,5
295,266,296,232,-1,34,3
298,263,24,352,274,-89,7
295,266,24,352,271,-86,7
292,269,24,352,268,-83,7
289,272,24,352,265,-80,7
286,275,24,352,262,-77,7
283,278,24,352,259,-74,7
280,281,24,352,256,-71,7
277,284,24,352,253,-68,7
274,287,24,352,250,-65,7
271,290,24,352,247,-62,7
268,293,24,352,244,-59,7
265,296,24,352,241,-56,7
262,299,24,352,238,-53,7
259,302,24,352,235,-50,7
256,305,24,352,232,-47,7
253,308,24,352,229,-44,7
250,311,24,352,226,-41,7
247,314,24,352,223,-38,7
244,317,24,352,220,-35,7
241,320,24,352,217,-32,7
238,323,24,352,214,-29,7
235,326,24,352,211,-26,7
232,329,24,352,208,-23,7
229,332,24,352,205,-20,7
226,335,24,352,202,-17,7
223,338,24,352,199,-14,7
220,341,24,352,196,-11,7
217,344,24,352,193,-8,7
214,347,24,352,190,-5,7
211,350,24,352,187,-2,7
208,353,24,352,184,1,5
205,350,24,352,181,-2,7
202,353,24,352,178,1,5
199,350,24,352,175,-2,7
196,353,24,352,172,1,5
193,350,24,352,169,-2,7
190,353,24,352,166,1,5
187,350,24,352,163,-2,7
184,353,24,352,160,1,5
181,350,24,352,157,-2,7
178,353,24,352,154,1,5
175,350,24,352,151,-2,7
172,353,24,352,148,1,5
169,350,24,352,145,-2,7
166,353,24,352,142,1,5
163,350,24,352,139,-2,7
160,353,24,352,136,1,5
157,350,24,352,133,-2,7
154,353,24,352,130,1,5
151,350,24,352,127,-2,7
148,353,24,352,124,1,5
145,350,24,352,121,-2,7
142,353,24,352,118,1,5
139,350,24,352,115,-2,7
136,353,24,352,112,1,5
133,350,24,352,109,-2,7
130,353,24,352,106,1,5
127,350,24,352,103,-2,7
124,353,24,352,100,1,5
121,350,24,352,97,-2,7
118,353,24,352,94,1,5
115,350,24,352,91,-2,7
112,353,24,352,88,1,5
109,350,24,352,85,-2,7
106,353,24,352,82,1,5
103,350,24,352,79,-2,7
100,353,24,352,76,1,5
97,350,24,352,73,-2,7
94,353,24,352,70,1,5
91,350,24,352,67,-2,7
88,353,24,352,64,1,5
85,350,24,352,61,-2,7
82,353,24,352,58,1,5
79,350,24,352,55,-2,7
76,353,24,352,52,1,5
73,350,24,352,49,-2,7
70,353,24,352,46,1,5
67,350,24,352,43,-2,7
64,353,24,352,40,1,5
61,350,24,352,37,-2,7
58,353,24,352,34,1,5
55,350,168,128,-113,222,3
58,347,168,128,-110,219,3
61,344,168,128,-107,216,3
64,341,168,128,-104,213,3
67,338,168,128,-101,210,3
70,335,168,128,-98,207,3
73,332,168,128,-95,204,3
76,329,168,128,-92,201,3
79,326,168,128,-89,198,3
82,323,168,128,-86,195,3
85,320,168,128,-83,192,3
88,317,168,128,-80,189,3
91,314,168,128,-77,186,3
94,311,168,128,-74,183,3
97,308,168,128,-71,180,3
100,305,168,128,-68,177,3
103,302,168,128,-65,174,3
106,299,168,128,-62,171,3
109,296,168,128,-59,168,3
112,293,168,128,-56,165,3
115,290,168,128,-53,162,3
118,287,168,128,-50,159,3
121,284,168,128,-47,156,3
124,281,168,128,-44,153,3
127,278,168,128,-41,150,3
130,275,168,128,-38,147,3
133,272,168,128,-35,144,3
136,269,168,128,-32,141,3
139,266,168,128,-29,138,3
142,263,168,128,-26,135,3
145,260,168,128,-23,132,3
148,257,168,128,-20,129,3
151,254,168,128,-17,126,3
154,251,168,128,-14,123,3
157,248,168,128,-11,120,3
160,245,168,128,-8,117,3
163,242,168,128,-5,114,3
166,239,168,128,-2,111,3
169,236,168,128,1,108,5
166,233,168,128,-2,105,3
169,230,168,128,1,102,5
166,227,168,128,-2,99,3
169,224,168,128,1,96,5
166,221,168,128,-2,93,3
169,218,168,128,1,90,5
166,215,168,128,-2,87,3
169,212,168,128,1,84,5
166,209,168,128,-2,81,3
169,206,168,128,1,78,5
166,203,168,128,-2,75,3
169,200,168,128,1,72,5
166,197,168,128,-2,69,3
169,194,168,128,1,66,5
166,191,168,128,-2,63,3
169,188,168,128,1,60,5
166,185,168,128,-2,57,3
169,182,168,128,1,54,5
166,179,168,128,-2,51,3
169,176,168,128,1,48,5
166,173,168,128,-2,45,3
169,170,168,128,1,42,5
166,167,168,128,-2,39,3
169,164,168,128,1,36,5
166,161,168,128,-2,33,3
169,158,528,200,-359,-42,1
172,161,528,200,-356,-39,1
175,164,528,200,-353,-36,1
178,167,528,200,-350,-33,1
181,170,528,200,-347,-30,1
184,173,528,200,-344,-27,1
187,176,528,200,-341,-24,1
190,179,528,200,-338,-21,1
193,182,528,200,-335,-18,1
196,185,528,200,-332,-15,1
199,188,528,200,-329,-12,1
202,191,528,200,-326,-9,1
205,194,528,200,-323,-6,1
208,197,528,200,-320,-3,1
211,200,528,200,-317,0,2
214,200,528,200,-314,0,2
217,200,528,200,-311,0,2
220,200,528,200,-308,0,2
223,200,528,200,-305,0,2
226,200,528,200,-302,0,2
229,200,528,200,-299,0,2
232,200,528,200,-296,0,2
235,200,528,200,-293,0,2
238,200,528,200,-290,0,2
241,200,528,200,-287,0,2
244,200,528,200,-284,0,2
247,200,528,200,-281,0,2
250,200,528,200,-278,0,2
253,200,528,200,-275,0,2
256,200,528,200,-272,0,2
259,200,528,200,-269,0,2
262,200,528,200,-266,0,2
265,200,528,200,-263,0,2
268,200,528,200,-260,0,2
271,200,528,200,-257,0,2
274,200,528,200,-254,0,2
277,200,528,200,-251,0,2
280,200,528,200,-248,0,2
283,200,528,200,-245,0,2
286,200,528,200,-242,0,2
289,200,528,200,-239,0,2
292,200,528,200,-236,0,2
295,200,528,200,-233,0,2
298,200,528,200,-230,0,2
301,200,528,200,-227,0,2
304,200,528,200,-224,0,2
307,200,528,200,-221,0,2
310,200,528,200,-218,0,2
313,200,528,200,-215,0,2
316,200,528,200,-212,0,2
319,200,528,200,-209,0,2
322,200,528,200,-206,0,2
325,200,528,200,-203,0,2
328,200,528,200,-200,0,2
331,200,528,200,-197,0,2
334,200,528,200,-194,0,2
337,200,528,200,-191,0,2
340,200,528,200,-188,0,2
343,200,528,200,-185,0,2
346,200,528,200,-182,0,2
349,200,528,200,-179,0,2
352,200,528,200,-176,0,2
355,200,528,200,-173,0,2
358,200,528,200,-170,0,2
361,200,528,200,-167,0,2
364,200,528,200,-164,0,2
367,200,528,200,-161,0,2
370,200,528,200,-158,0,2
373,200,528,200,-155,0,2
376,200,528,200,-152,0,2
379,200,528,200,-149,0,2
382,200,528,200,-146,0,2
385,200,528,200,-143,0,2
388,200,528,200,-140,0,2
391,200,528,200,-137,0,2
394,200,528,200,-134,0,2
397,200,528,200,-131,0,2
400,200,528,200,-128,0,2
403,200,528,200,-125,0,2
406,200,528,200,-122,0,2
409,200,528,200,-119,0,2
412,200,528,200,-116,0,2
415,200,528,200,-113,0,2
418,200,528,200,-110,0,2
421,200,528,200,-107,0,2
424,200,528,200,-104,0,2
427,200,528,200,-101,0,2
430,200,528,200,-98,0,2
433,200,528,200,-95,0,2
436,200,528,200,-92,0,2
439,200,528,200,-89,0,2
442,200,528,200,-86,0,2
445,200,528,200,-83,0,2
448,200,528,200,-80,0,2
451,200,528,200,-77,0,2
454,200,528,200,-74,0,2
457,200,528,200,-71,0,2
460,200,528,200,-68,0,2
463,200,528,200,-65,0,2
466,200,528,200,-62,0,2
469,200,528,200,-59,0,2
472,200,528,200,-56,0,2
475,200,528,200,-53,0,2
478,200,528,200,-50,0,2
481,200,528,200,-47,0,2
484,200,528,200,-44,0,2
487,200,528,200,-41,0,2
490,200,528,200,-38,0,2
493,200,528,200,-35,0,2
496,200,528,200,-32,0,2
499,200,392,328,107,-128,7
496,203,392,328,104,-125,7
493,206,392,328,101,-122,7
490,209,392,328,98,-119,7
487,212,392,328,95,-116,7
484,215,392,328,92,-113,7
481,218,392,328,89,-110,7
478,221,392,328,86,-107,7
475,224,392,328,83,-104,7
472,227,392,328,80,-101,7
469,230,392,328,77,-98,7
466,233,392,328,74,-95,7
463,236,392,328,71,-92,7
460,239,392,328,68,-89,7
457,242,392,328,65,-86,7
454,245,392,328,62,-83,7
451,248,392,328,59,-80,7
448,251,392,328,56,-77,7
445,254,392,328,53,-74,7
442,257,392,328,50,-71,7
439,260,392,328,47,-68,7
436,263,392,328,44,-65,7
433,266,392,328,41,-62,7
430,269,392,328,38,-59,7
427,272,392,328,35,-56,7
424,275,392,328,32,-53,7
421,278,392,328,29,-50,7
418,281,392,328,26,-47,7
415,284,392,328,23,-44,7
412,287,392,328,20,-41,7
409,290,392,328,17,-38,7
406,293,392,328,14,-35,7
403,296,392,328,11,-32,7
400,299,200,248,200,51,5
397,296,200,248,197,48,5
394,293,200,248,194,45,5
391,290,200,248,191,42,5
388,287,200,248,188,39,5
385,284,200,248,185,36,5
382,281,200,248,182,33,5
379,278,200,248,179,30,5
376,275,200,248,176,27,5
373,272,200,248,173,24,5
370,269,200,248,170,21,5
367,266,200,248,167,18,5
364,263,200,248,164,15,5
361,260,200,248,161,12,5
358,257,200,248,158,9,5
355,254,200,248,155,6,5
352,251,200,248,152,3,5
349,248,200,248,149,0,6
346,248,200,248,146,0,6
343,248,200,248,143,0,6
340,248,200,248,140,0,6
337,248,200,248,137,0,6
334,248,200,248,134,0,6
331,248,200,248,131,0,6
328,248,200,248,128,0,6
325,248,200,248,125,0,6
322,248,200,248,122,0,6
319,248,200,248,119,0,6
316,248,200,248,116,0,6
313,248,200,248,113,0,6
310,248,200,248,110,0,6
307,248,200,248,107,0,6
304,248,200,248,104,0,6
301,248,200,248,101,0,6
298,248,200,248,98,0,6
295,248,200,248,95,0,6
292,248,200,248,92,0,6
289,248,200,248,89,0,6
286,248,200,248,86,0,6
283,248,200,248,83,0,6
280,248,200,248,80,0,6
277,248,200,248,77,0,6
274,248,200,248,74,0,6
271,248,200,248,71,0,6
268,248,200,248,68,0,6
265,248,200,248,65,0,6
262,248,200,248,62,0,6
259,248,200,248,59,0,6
256,248,200,248,56,0,6
253,248,200,248,53,0,6
250,248,200,248,50,0,6
247,248,200,248,47,0,6
244,248,200,248,44,0,6
241,248,200,248,41,0,6
238,248,200,248,38,0,6
235,248,200,248,35,0,6
232,248,200,248,32,0,6
